day;hour; production 
2013-10-07;16; 4,782 
2013-10-07;17; 4,782 
2013-10-07;18; 4,782 
2013-10-07;19; 4,788 
2013-10-07;20; 4,783 
2013-10-07;21; 4,783 
2013-10-07;22; 4,788 
2013-10-07;23; 4,793 
2013-10-07;24; 4,797 
2013-10-08;1; 4,801 
2013-10-08;2; 4,802 
2013-10-08;3; 4,805 
2013-10-08;4; 4,801 
2013-10-08;5; 4,799 
2013-10-08;6; 4,794 
2013-10-08;7; 4,786 
2013-10-08;8; 4,795 
2013-10-08;9; 4,794 
2013-10-08;10; 4,801 
2013-10-08;11; 4,800 
2013-10-08;12; 4,798 
2013-10-08;13; 4,806 
2013-10-08;14; 4,805 
2013-10-08;15; 4,810 
2013-10-08;16; 4,815 
2013-10-08;17; 4,814 
2013-10-08;18; 4,815 
2013-10-08;19; 4,819 
2013-10-08;20; 4,810 
2013-10-08;21; 4,808 
2013-10-08;22; 4,809 
2013-10-08;23; 4,810 
2013-10-08;24; 4,814 
2013-10-09;1; 4,824 
2013-10-09;2; 4,817 
2013-10-09;3; 4,813 
2013-10-09;4; 4,815 
2013-10-09;5; 4,815 
2013-10-09;6; 4,815 
2013-10-09;7; 4,817 
2013-10-09;8; 4,812 
2013-10-09;9; 4,816 
2013-10-09;10; 4,810 
2013-10-09;11; 4,816 
2013-10-09;12; 4,819 
2013-10-09;13; 4,816 
2013-10-09;14; 4,816 
2013-10-09;15; 4,810 
2013-10-09;16; 4,813 
2013-10-09;17; 4,813 
2013-10-09;18; 4,815 
2013-10-09;19; 4,811 
2013-10-09;20; 4,799 
2013-10-09;21; 4,800 
2013-10-09;22; 4,805 
2013-10-09;23; 4,802 
2013-10-09;24; 4,800 
2013-10-10;1; 4,804 
2013-10-10;2; 4,805 
2013-10-10;3; 4,804 
2013-10-10;4; 4,799 
2013-10-10;5; 4,794 
2013-10-10;6; 4,768 
2013-10-10;7; 4,593 
2013-10-10;8; 4,397 
2013-10-10;9; 4,217 
2013-10-10;10; 4,032 
2013-10-10;11; 3,839 
2013-10-10;12; 3,657 
2013-10-10;13; 3,491 
2013-10-10;14; 3,343 
2013-10-10;15; 3,211 
2013-10-10;16; 3,092 
2013-10-10;17; 2,987 
2013-10-10;18; 2,891 
2013-10-10;19; 2,797 
2013-10-10;20; 2,693 
2013-10-10;21; 2,595 
2013-10-10;22; 2,502 
2013-10-10;23; 2,409 
2013-10-10;24; 2,330 
2013-10-11;1; 2,253 
2013-10-11;2; 0,926 
2013-10-11;3; -   
2013-10-11;4; -   
2013-10-11;5; -   
2013-10-11;6; -   
2013-10-11;7; -   
2013-10-11;8; -   
2013-10-11;9; -   
2013-10-11;10; -   
2013-10-11;11; -   
2013-10-11;12; -   
2013-10-11;13; -   
2013-10-11;14; -   
2013-10-11;15; -   
2013-10-11;16; -   
2013-10-11;17; -   
2013-10-11;18; 0,034 
2013-10-11;19; 1,498 
2013-10-11;20; 1,628 
2013-10-11;21; 1,561 
2013-10-11;22; 1,519 
2013-10-11;23; 1,487 
2013-10-11;24; 1,455 
2013-10-12;1; 1,424 
2013-10-12;2; 1,404 
2013-10-12;3; 1,381 
2013-10-12;4; 1,355 
2013-10-12;5; 1,331 
2013-10-12;6; 1,307 
2013-10-12;7; 1,280 
2013-10-12;8; 1,255 
2013-10-12;9; 1,229 
2013-10-12;10; 1,203 
2013-10-12;11; 1,179 
2013-10-12;12; 1,157 
2013-10-12;13; 1,144 
2013-10-12;14; 1,127 
2013-10-12;15; 1,114 
2013-10-12;16; 1,101 
2013-10-12;17; 1,091 
2013-10-12;18; 1,084 
2013-10-12;19; 1,088 
2013-10-12;20; 1,078 
2013-10-12;21; 1,062 
2013-10-12;22; 1,044 
2013-10-12;23; 1,026 
2013-10-12;24; 1,015 
2013-10-13;1; 1,000 
2013-10-13;2; 0,989 
2013-10-13;3; 0,976 
2013-10-13;4; 0,964 
2013-10-13;5; 0,953 
2013-10-13;6; 0,946 
2013-10-13;7; 0,939 
2013-10-13;8; 0,930 
2013-10-13;9; 0,924 
2013-10-13;10; 0,922 
2013-10-13;11; 0,917 
2013-10-13;12; 0,222 
2013-10-13;13; -   
2013-10-13;14; 0,401 
2013-10-13;15; 0,944 
2013-10-13;16; 0,920 
2013-10-13;17; 0,934 
2013-10-13;18; 0,948 
2013-10-13;19; 0,947 
2013-10-13;20; 0,922 
2013-10-13;21; 0,898 
2013-10-13;22; 0,869 
2013-10-13;23; 0,858 
2013-10-13;24; 0,852 
2013-10-14;1; 0,844 
2013-10-14;2; 0,831 
2013-10-14;3; 0,821 
2013-10-14;4; 0,809 
2013-10-14;5; 0,798 
2013-10-14;6; 0,784 
2013-10-14;7; 0,767 
2013-10-14;8; 0,748 
2013-10-14;9; 0,732 
2013-10-14;10; 0,718 
2013-10-14;11; 0,709 
2013-10-14;12; 0,695 
2013-10-14;13; 0,687 
2013-10-14;14; 0,678 
2013-10-14;15; 0,676 
2013-10-14;16; 0,692 
2013-10-14;17; 0,707 
2013-10-14;18; 0,711 
2013-10-14;19; 0,710 
2013-10-14;20; 0,690 
2013-10-14;21; 0,667 
2013-10-14;22; 0,655 
2013-10-14;23; 0,639 
2013-10-14;24; 0,631 
2013-10-15;1; 0,617 
2013-10-15;2; 0,606 
2013-10-15;3; 0,598 
2013-10-15;4; 0,591 
2013-10-15;5; 0,585 
2013-10-15;6; 0,580 
2013-10-15;7; 0,576 
2013-10-15;8; 0,567 
2013-10-15;9; 0,558 
2013-10-15;10; 0,557 
2013-10-15;11; 0,553 
2013-10-15;12; 0,552 
2013-10-15;13; 0,549 
2013-10-15;14; 0,548 
2013-10-15;15; 0,546 
2013-10-15;16; 0,538 
2013-10-15;17; 0,534 
2013-10-15;18; 0,531 
2013-10-15;19; 0,523 
2013-10-15;20; 0,520 
2013-10-15;21; 0,515 
2013-10-15;22; 0,516 
2013-10-15;23; 0,517 
2013-10-15;24; 0,511 
2013-10-16;1; 0,507 
2013-10-16;2; 0,499 
2013-10-16;3; 0,498 
2013-10-16;4; 0,501 
2013-10-16;5; 0,498 
2013-10-16;6; 0,486 
2013-10-16;7; 0,483 
2013-10-16;8; 0,480 
2013-10-16;9; 0,479 
2013-10-16;10; 0,483 
2013-10-16;11; 0,479 
2013-10-16;12; 0,480 
2013-10-16;13; 0,480 
2013-10-16;14; 0,478 
2013-10-16;15; 0,479 
2013-10-16;16; 0,160 
2013-10-16;17; 0,468 
2013-10-16;18; 0,470 
2013-10-16;19; 0,465 
2013-10-16;20; 0,461 
2013-10-16;21; 0,173 
2013-10-16;22; 0,426 
2013-10-16;23; 0,464 
2013-10-16;24; 0,463 
2013-10-17;1; 0,381 
2013-10-17;2; 0,222 
2013-10-17;3; 0,465 
2013-10-17;4; 0,464 
2013-10-17;5; 0,464 
2013-10-17;6; 0,121 
2013-10-17;7; 0,470 
2013-10-17;8; 0,463 
2013-10-17;9; 0,329 
2013-10-17;10; 0,242 
2013-10-17;11; 0,465 
2013-10-17;12; 0,462 
2013-10-17;13; 0,074 
2013-10-17;14; 0,419 
2013-10-17;15; 0,418 
2013-10-17;16; 0,416 
2013-10-17;17; 0,202 
2013-10-17;18; 0,277 
2013-10-17;19; 0,412 
2013-10-17;20; 0,406 
2013-10-17;21; 0,406 
2013-10-17;22; 0,401 
2013-10-17;23; 0,087 
2013-10-17;24; 0,415 
2013-10-18;1; 0,415 
2013-10-18;2; 0,417 
2013-10-18;3; 0,415 
2013-10-18;4; 0,274 
2013-10-18;5; 0,205 
2013-10-18;6; 0,415 
2013-10-18;7; 0,413 
2013-10-18;8; 0,411 
2013-10-18;9; 0,111 
2013-10-18;10; 0,365 
2013-10-18;11; 0,409 
2013-10-18;12; 0,410 
2013-10-18;13; 0,185 
2013-10-18;14; 0,289 
2013-10-18;15; 0,413 
2013-10-18;16; 0,408 
2013-10-18;17; 0,406 
2013-10-18;18; 0,160 
2013-10-18;19; 0,145 
2013-10-18;20; 0,186 
2013-10-18;21; 0,188 
2013-10-18;22; 0,194 
2013-10-18;23; 0,192 
2013-10-18;24; 0,194 
2013-10-19;1; 0,356 
2013-10-19;2; 0,415 
2013-10-19;3; 0,416 
2013-10-19;4; 0,413 
2013-10-19;5; 0,414 
2013-10-19;6; 0,105 
2013-10-19;7; 0,388 
2013-10-19;8; 0,418 
2013-10-19;9; 0,415 
2013-10-19;10; 0,267 
2013-10-19;11; 0,177 
2013-10-19;12; 0,359 
2013-10-19;13; 0,359 
2013-10-19;14; 0,359 
2013-10-19;15; 0,357 
2013-10-19;16; 0,056 
2013-10-19;17; 0,341 
2013-10-19;18; 0,365 
2013-10-19;19; 0,360 
2013-10-19;20; 0,356 
2013-10-19;21; 0,074 
2013-10-19;22; 0,306 
2013-10-19;23; 0,362 
2013-10-19;24; 0,364 
2013-10-20;1; 0,125 
2013-10-20;2; 0,246 
2013-10-20;3; 0,367 
2013-10-20;4; 0,065 
2013-10-20;5; 0,174 
2013-10-20;6; 0,281 
2013-10-20;7; 0,124 
2013-10-20;8; 0,047 
2013-10-20;9; 0,278 
2013-10-20;10; 0,190 
2013-10-20;11; -   
2013-10-20;12; 0,250 
2013-10-20;13; 0,277 
2013-10-20;14; 0,003 
2013-10-20;15; 0,125 
2013-10-20;16; 0,180 
2013-10-20;17; 0,180 
2013-10-20;18; 0,181 
2013-10-20;19; 0,179 
2013-10-20;20; 0,179 
2013-10-20;21; 0,178 
2013-10-20;22; 0,106 
2013-10-20;23; 0,006 
2013-10-20;24; 0,177 
2013-10-21;1; 0,179 
2013-10-21;2; 0,146 
2013-10-21;3; -   
2013-10-21;4; 0,101 
2013-10-21;5; 0,189 
2013-10-21;6; 0,138 
2013-10-21;7; -   
2013-10-21;8; 0,112 
2013-10-21;9; 0,189 
2013-10-21;10; 0,125 
2013-10-21;11; -   
2013-10-21;12; 0,142 
2013-10-21;13; 0,179 
2013-10-21;14; 0,182 
2013-10-21;15; 0,181 
2013-10-21;16; 0,179 
2013-10-21;17; 0,179 
2013-10-21;18; 0,178 
2013-10-21;19; 0,175 
2013-10-21;20; 0,177 
2013-10-21;21; 0,168 
2013-10-21;22; 0,175 
2013-10-21;23; 0,174 
2013-10-21;24; 0,176 
2013-10-22;1; 0,177 
2013-10-22;2; 0,178 
2013-10-22;3; 0,179 
2013-10-22;4; 0,179 
2013-10-22;5; 0,120 
2013-10-22;6; 0,018 
2013-10-22;7; 0,188 
2013-10-22;8; 0,186 
2013-10-22;9; 0,182 
2013-10-22;10; 0,183 
2013-10-22;11; 0,184 
2013-10-22;12; 0,181 
2013-10-22;13; 0,184 
2013-10-22;14; 0,188 
2013-10-22;15; 0,188 
2013-10-22;16; 0,185 
2013-10-22;17; 0,186 
2013-10-22;18; 0,184 
2013-10-22;19; 0,186 
2013-10-22;20; 0,184 
2013-10-22;21; 0,184 
2013-10-22;22; 0,182 
2013-10-22;23; 0,185 
2013-10-22;24; 0,189 
2013-10-23;1; 3,169 
2013-10-23;2; 4,942 
2013-10-23;3; 4,946 
2013-10-23;4; 4,941 
2013-10-23;5; 4,940 
2013-10-23;6; 4,943 
2013-10-23;7; 4,940 
2013-10-23;8; 4,945 
2013-10-23;9; 4,927 
2013-10-23;10; 4,925 
2013-10-23;11; 4,925 
2013-10-23;12; 4,920 
2013-10-23;13; 4,714 
2013-10-23;14; 4,449 
2013-10-23;15; 4,320 
2013-10-23;16; 4,243 
2013-10-23;17; 4,111 
2013-10-23;18; 3,920 
2013-10-23;19; 3,916 
2013-10-23;20; 3,910 
2013-10-23;21; 3,745 
2013-10-23;22; 3,597 
2013-10-23;23; 3,426 
2013-10-23;24; 3,281 
2013-10-24;1; 3,144 
2013-10-24;2; 2,986 
2013-10-24;3; 2,874 
2013-10-24;4; 2,880 
2013-10-24;5; 3,071 
2013-10-24;6; 3,292 
2013-10-24;7; 3,696 
2013-10-24;8; 4,077 
2013-10-24;9; 3,947 
2013-10-24;10; 3,658 
2013-10-24;11; 3,386 
2013-10-24;12; 3,137 
2013-10-24;13; 2,965 
2013-10-24;14; 2,778 
2013-10-24;15; 2,601 
2013-10-24;16; 2,477 
2013-10-24;17; 2,475 
2013-10-24;18; 2,781 
2013-10-24;19; 3,264 
2013-10-24;20; 3,626 
2013-10-24;21; 4,085 
2013-10-24;22; 4,008 
2013-10-24;23; 1,307 
2013-10-24;24; 1,310 
2013-10-25;1; 1,317 
2013-10-25;2; 1,317 
2013-10-25;3; 1,316 
2013-10-25;4; 1,314 
2013-10-25;5; 1,313 
2013-10-25;6; 1,312 
2013-10-25;7; 2,522 
2013-10-25;8; 3,308 
2013-10-25;9; 3,104 
2013-10-25;10; 2,949 
2013-10-25;11; 2,807 
2013-10-25;12; 2,668 
2013-10-25;13; 2,530 
2013-10-25;14; 2,400 
2013-10-25;15; 2,286 
2013-10-25;16; 2,184 
2013-10-25;17; 2,095 
2013-10-25;18; 2,013 
2013-10-25;19; 1,934 
2013-10-25;20; 1,857 
2013-10-25;21; 1,797 
2013-10-25;22; 1,735 
2013-10-25;23; 1,658 
2013-10-25;24; 1,930 
2013-10-26;1; 1,845 
2013-10-26;2; 1,790 
2013-10-26;3; 1,794 
2013-10-26;4; 1,930 
2013-10-26;5; 2,077 
2013-10-26;6; 2,125 
2013-10-26;7; 2,101 
2013-10-26;8; 2,062 
2013-10-26;9; 2,063 
2013-10-26;10; 2,152 
2013-10-26;11; 2,361 
2013-10-26;12; 2,828 
2013-10-26;13; 3,835 
2013-10-26;14; 4,545 
2013-10-26;15; 4,510 
2013-10-26;16; 4,360 
2013-10-26;17; 4,137 
2013-10-26;18; 3,871 
2013-10-26;19; 3,619 
2013-10-26;20; 3,388 
2013-10-26;21; 3,176 
2013-10-26;22; 2,983 
2013-10-26;23; 2,808 
2013-10-26;24; 2,651 
2013-10-27;1; 2,513 
2013-10-27;2; 2,387 
2013-10-27;3; 2,214 
2013-10-27;4; 2,057 
2013-10-27;5; 1,966 
2013-10-27;6; 1,889 
2013-10-27;7; 1,821 
2013-10-27;8; 1,754 
2013-10-27;9; 1,717 
2013-10-27;10; 1,747 
2013-10-27;11; 1,897 
2013-10-27;12; 2,070 
2013-10-27;13; 2,093 
2013-10-27;14; 1,999 
2013-10-27;15; 1,914 
2013-10-27;16; 1,829 
2013-10-27;17; 1,753 
2013-10-27;18; 1,683 
2013-10-27;19; 1,777 
2013-10-27;20; 1,833 
2013-10-27;21; 1,765 
2013-10-27;22; 1,707 
2013-10-27;23; 1,659 
2013-10-27;24; 1,614 
2013-10-28;1; 1,571 
2013-10-28;2; 1,527 
2013-10-28;3; 1,486 
2013-10-28;4; 1,447 
2013-10-28;5; 1,412 
2013-10-28;6; 1,374 
2013-10-28;7; 1,341 
2013-10-28;8; 1,310 
2013-10-28;9; 1,307 
2013-10-28;10; 1,352 
2013-10-28;11; 1,402 
2013-10-28;12; 1,483 
2013-10-28;13; 1,593 
2013-10-28;14; 1,713 
2013-10-28;15; 1,820 
2013-10-28;16; 1,871 
2013-10-28;17; 1,854 
2013-10-28;18; 1,818 
2013-10-28;19; 1,773 
2013-10-28;20; 1,729 
2013-10-28;21; 1,729 
2013-10-28;22; 1,752 
2013-10-28;23; 1,736 
2013-10-28;24; 1,668 
2013-10-29;1; 1,612 
2013-10-29;2; 1,600 
2013-10-29;3; 1,648 
2013-10-29;4; 1,701 
2013-10-29;5; 1,645 
2013-10-29;6; 1,571 
2013-10-29;7; 1,514 
2013-10-29;8; 1,474 
2013-10-29;9; 1,457 
2013-10-29;10; 1,457 
2013-10-29;11; 1,469 
2013-10-29;12; 1,509 
2013-10-29;13; 1,673 
2013-10-29;14; 1,978 
2013-10-29;15; 2,217 
2013-10-29;16; 2,235 
2013-10-29;17; 2,176 
2013-10-29;18; 2,090 
2013-10-29;19; 2,009 
2013-10-29;20; 1,928 
2013-10-29;21; 1,859 
2013-10-29;22; 1,821 
2013-10-29;23; 1,790 
2013-10-29;24; 1,724 
2013-10-30;1; 1,673 
2013-10-30;2; 1,606 
2013-10-30;3; 1,546 
2013-10-30;4; 1,491 
2013-10-30;5; 1,439 
2013-10-30;6; 1,388 
2013-10-30;7; 1,339 
2013-10-30;8; 1,295 
2013-10-30;9; 1,249 
2013-10-30;10; 1,211 
2013-10-30;11; 1,181 
2013-10-30;12; 1,160 
2013-10-30;13; 1,153 
2013-10-30;14; 1,168 
2013-10-30;15; 1,185 
2013-10-30;16; 1,196 
2013-10-30;17; 1,196 
2013-10-30;18; 1,178 
2013-10-30;19; 1,150 
2013-10-30;20; 1,117 
2013-10-30;21; 1,084 
2013-10-30;22; 1,053 
2013-10-30;23; 1,026 
2013-10-30;24; 1,003 
2013-10-31;1; 0,978 
2013-10-31;2; 0,957 
2013-10-31;3; 0,937 
2013-10-31;4; 0,920 
2013-10-31;5; 0,905 
2013-10-31;6; 0,895 
2013-10-31;7; 0,899 
2013-10-31;8; 0,923 
2013-10-31;9; 0,969 
2013-10-31;10; 1,009 
2013-10-31;11; 1,027 
2013-10-31;12; 1,023 
2013-10-31;13; 1,018 
2013-10-31;14; 1,012 
2013-10-31;15; 1,008 
2013-10-31;16; 0,999 
2013-10-31;17; 0,984 
2013-10-31;18; 0,966 
2013-10-31;19; 0,946 
2013-10-31;20; 0,922 
2013-10-31;21; 0,897 
2013-10-31;22; 0,879 
2013-10-31;23; 0,861 
2013-10-31;24; 0,845 
2013-11-01;1; 0,829 
2013-11-01;2; 0,828 
2013-11-01;3; 0,822 
2013-11-01;4; 0,816 
2013-11-01;5; 0,834 
2013-11-01;6; 0,911 
2013-11-01;7; 1,073 
2013-11-01;8; 1,169 
2013-11-01;9; 1,131 
2013-11-01;10; 1,064 
2013-11-01;11; 1,029 
2013-11-01;12; 0,989 
2013-11-01;13; 0,952 
2013-11-01;14; 0,924 
2013-11-01;15; 0,892 
2013-11-01;16; 0,877 
2013-11-01;17; 0,856 
2013-11-01;18; 0,837 
2013-11-01;19; 0,816 
2013-11-01;20; 0,802 
2013-11-01;21; 0,794 
2013-11-01;22; 0,796 
2013-11-01;23; 0,786 
2013-11-01;24; 0,776 
2013-11-02;1; 0,769 
2013-11-02;2; 0,770 
2013-11-02;3; 0,769 
2013-11-02;4; 0,764 
2013-11-02;5; 0,787 
2013-11-02;6; 0,858 
2013-11-02;7; 0,963 
2013-11-02;8; 1,048 
2013-11-02;9; 1,095 
2013-11-02;10; 1,132 
2013-11-02;11; 1,150 
2013-11-02;12; 1,156 
2013-11-02;13; 1,119 
2013-11-02;14; 1,081 
2013-11-02;15; 1,054 
2013-11-02;16; 1,044 
2013-11-02;17; 1,024 
2013-11-02;18; 0,987 
2013-11-02;19; 0,952 
2013-11-02;20; 0,928 
2013-11-02;21; 0,902 
2013-11-02;22; 0,873 
2013-11-02;23; 0,848 
2013-11-02;24; 0,826 
2013-11-03;1; 0,806 
2013-11-03;2; 0,783 
2013-11-03;3; 0,766 
2013-11-03;4; 0,747 
2013-11-03;5; 0,730 
2013-11-03;6; 0,716 
2013-11-03;7; 0,701 
2013-11-03;8; 0,687 
2013-11-03;9; 0,670 
2013-11-03;10; 0,659 
2013-11-03;11; 0,648 
2013-11-03;12; 0,633 
2013-11-03;13; 0,624 
2013-11-03;14; 0,616 
2013-11-03;15; 0,607 
2013-11-03;16; 0,601 
2013-11-03;17; 0,593 
2013-11-03;18; 0,583 
2013-11-03;19; 0,577 
2013-11-03;20; 0,560 
2013-11-03;21; 0,549 
2013-11-03;22; 0,538 
2013-11-03;23; 0,529 
2013-11-03;24; 0,527 
2013-11-04;1; 0,517 
2013-11-04;2; 0,509 
2013-11-04;3; 0,497 
2013-11-04;4; 0,492 
2013-11-04;5; 0,485 
2013-11-04;6; 0,484 
2013-11-04;7; 0,485 
2013-11-04;8; 0,482 
2013-11-04;9; 0,479 
2013-11-04;10; 0,472 
2013-11-04;11; 0,480 
2013-11-04;12; 0,479 
2013-11-04;13; 0,475 
2013-11-04;14; 0,471 
2013-11-04;15; 0,472 
2013-11-04;16; 0,473 
2013-11-04;17; 0,468 
2013-11-04;18; 0,251 
2013-11-04;19; 0,383 
2013-11-04;20; 0,471 
2013-11-04;21; 0,469 
2013-11-04;22; 0,465 
2013-11-04;23; 0,470 
2013-11-04;24; 0,394 
2013-11-05;1; 0,212 
2013-11-05;2; 0,469 
2013-11-05;3; 0,466 
2013-11-05;4; 0,468 
2013-11-05;5; 0,468 
2013-11-05;6; 0,470 
2013-11-05;7; 0,470 
2013-11-05;8; 0,467 
2013-11-05;9; 0,469 
2013-11-05;10; 0,471 
2013-11-05;11; 0,480 
2013-11-05;12; 0,486 
2013-11-05;13; 0,487 
2013-11-05;14; 0,495 
2013-11-05;15; 0,499 
2013-11-05;16; 0,506 
2013-11-05;17; 0,500 
2013-11-05;18; 0,496 
2013-11-05;19; 0,486 
2013-11-05;20; 0,471 
2013-11-05;21; 0,463 
2013-11-05;22; 0,458 
2013-11-05;23; 0,459 
2013-11-05;24; 0,461 
2013-11-06;1; 0,465 
2013-11-06;2; 0,465 
2013-11-06;3; 0,464 
2013-11-06;4; 0,379 
2013-11-06;5; 0,195 
2013-11-06;6; 0,464 
2013-11-06;7; 0,458 
2013-11-06;8; 0,151 
2013-11-06;9; 0,369 
2013-11-06;10; 0,459 
2013-11-06;11; 0,105 
2013-11-06;12; 0,405 
2013-11-06;13; 0,458 
2013-11-06;14; 0,066 
2013-11-06;15; 0,461 
2013-11-06;16; 0,457 
2013-11-06;17; 0,232 
2013-11-06;18; 0,290 
2013-11-06;19; 0,448 
2013-11-06;20; 0,221 
2013-11-06;21; 0,270 
2013-11-06;22; 0,438 
2013-11-06;23; -   
2013-11-06;24; 0,449 
2013-11-07;1; 0,142 
2013-11-07;2; 0,210 
2013-11-07;3; 0,355 
2013-11-07;4; 0,010 
2013-11-07;5; 0,472 
2013-11-07;6; 0,144 
2013-11-07;7; 0,318 
2013-11-07;8; 0,454 
2013-11-07;9; 0,031 
2013-11-07;10; 0,456 
2013-11-07;11; 0,428 
2013-11-07;12; 0,082 
2013-11-07;13; 0,458 
2013-11-07;14; 0,459 
2013-11-07;15; 0,056 
2013-11-07;16; 0,470 
2013-11-07;17; 0,444 
2013-11-07;18; 0,051 
2013-11-07;19; 0,448 
2013-11-07;20; 0,329 
2013-11-07;21; 0,202 
2013-11-07;22; 0,454 
2013-11-07;23; 0,273 
2013-11-07;24; 0,210 
2013-11-08;1; 0,446 
2013-11-08;2; 0,139 
2013-11-08;3; 0,376 
2013-11-08;4; 0,457 
2013-11-08;5; 0,084 
2013-11-08;6; 0,416 
2013-11-08;7; 0,449 
2013-11-08;8; 0,024 
2013-11-08;9; 0,465 
2013-11-08;10; 0,309 
2013-11-08;11; 0,149 
2013-11-08;12; 0,457 
2013-11-08;13; 0,147 
2013-11-08;14; 0,328 
2013-11-08;15; 0,412 
2013-11-08;16; 0,071 
2013-11-08;17; 0,456 
2013-11-08;18; 0,382 
2013-11-08;19; 0,144 
2013-11-08;20; 0,453 
2013-11-08;21; 0,460 
2013-11-08;22; 0,488 
2013-11-08;23; 0,626 
2013-11-08;24; 0,726 
2013-11-09;1; 0,864 
2013-11-09;2; 0,935 
2013-11-09;3; 0,904 
2013-11-09;4; 0,882 
2013-11-09;5; 0,886 
2013-11-09;6; 0,868 
2013-11-09;7; 0,821 
2013-11-09;8; 0,778 
2013-11-09;9; 0,729 
2013-11-09;10; 0,677 
2013-11-09;11; 0,639 
2013-11-09;12; 0,601 
2013-11-09;13; 0,566 
2013-11-09;14; 0,546 
2013-11-09;15; 0,520 
2013-11-09;16; 0,493 
2013-11-09;17; 0,471 
2013-11-09;18; 0,463 
2013-11-09;19; 0,460 
2013-11-09;20; 0,456 
2013-11-09;21; 0,455 
2013-11-09;22; 0,462 
2013-11-09;23; 0,466 
2013-11-09;24; 0,382 
2013-11-10;1; 0,227 
2013-11-10;2; 0,467 
2013-11-10;3; 0,465 
2013-11-10;4; 0,441 
2013-11-10;5; 0,142 
2013-11-10;6; 0,463 
2013-11-10;7; 0,462 
2013-11-10;8; 0,295 
2013-11-10;9; 0,247 
2013-11-10;10; 0,454 
2013-11-10;11; 0,374 
2013-11-10;12; 0,151 
2013-11-10;13; 0,454 
2013-11-10;14; 0,445 
2013-11-10;15; 0,062 
2013-11-10;16; 0,454 
2013-11-10;17; 0,448 
2013-11-10;18; 0,058 
2013-11-10;19; 0,462 
2013-11-10;20; 0,345 
2013-11-10;21; 0,137 
2013-11-10;22; 0,456 
2013-11-10;23; 0,196 
2013-11-10;24; 0,289 
2013-11-11;1; 0,439 
2013-11-11;2; -   
2013-11-11;3; 0,464 
2013-11-11;4; 0,155 
2013-11-11;5; 0,208 
2013-11-11;6; 0,300 
2013-11-11;7; -   
2013-11-11;8; 0,464 
2013-11-11;9; 0,050 
2013-11-11;10; 0,293 
2013-11-11;11; 0,296 
2013-11-11;12; 0,137 
2013-11-11;13; 0,453 
2013-11-11;14; 0,070 
2013-11-11;15; 0,322 
2013-11-11;16; 0,251 
2013-11-11;17; 0,036 
2013-11-11;18; 0,414 
2013-11-11;19; -   
2013-11-11;20; 0,279 
2013-11-11;21; 0,245 
2013-11-11;22; 0,189 
2013-11-11;23; 0,455 
2013-11-11;24; 0,415 
2013-11-12;1; 0,173 
2013-11-12;2; 0,471 
2013-11-12;3; 0,595 
2013-11-12;4; 0,802 
2013-11-12;5; 1,198 
2013-11-12;6; 1,638 
2013-11-12;7; 1,955 
2013-11-12;8; 2,185 
2013-11-12;9; 2,112 
2013-11-12;10; 2,048 
2013-11-12;11; 2,032 
2013-11-12;12; 1,930 
2013-11-12;13; 1,811 
2013-11-12;14; 1,742 
2013-11-12;15; 1,754 
2013-11-12;16; 1,913 
2013-11-12;17; 2,046 
2013-11-12;18; 1,968 
2013-11-12;19; 1,892 
2013-11-12;20; 1,876 
2013-11-12;21; 1,793 
2013-11-12;22; 1,704 
2013-11-12;23; 1,616 
2013-11-12;24; 1,556 
2013-11-13;1; 1,602 
2013-11-13;2; 1,676 
2013-11-13;3; 1,715 
2013-11-13;4; 1,744 
2013-11-13;5; 1,705 
2013-11-13;6; 1,717 
2013-11-13;7; 1,701 
2013-11-13;8; 1,624 
2013-11-13;9; 1,540 
2013-11-13;10; 1,477 
2013-11-13;11; 1,452 
2013-11-13;12; 1,451 
2013-11-13;13; 1,441 
2013-11-13;14; 1,466 
2013-11-13;15; 1,511 
2013-11-13;16; 1,484 
2013-11-13;17; 1,420 
2013-11-13;18; 1,348 
2013-11-13;19; 1,264 
2013-11-13;20; 1,191 
2013-11-13;21; 1,119 
2013-11-13;22; 1,061 
2013-11-13;23; 1,003 
2013-11-13;24; 0,949 
2013-11-14;1; 0,911 
2013-11-14;2; 0,871 
2013-11-14;3; 0,842 
2013-11-14;4; 0,818 
2013-11-14;5; 0,794 
2013-11-14;6; 0,776 
2013-11-14;7; 0,758 
2013-11-14;8; 0,747 
2013-11-14;9; 0,733 
2013-11-14;10; 0,724 
2013-11-14;11; 0,723 
2013-11-14;12; 0,737 
2013-11-14;13; 0,751 
2013-11-14;14; 0,771 
2013-11-14;15; 0,786 
2013-11-14;16; 0,798 
2013-11-14;17; 0,792 
2013-11-14;18; 0,788 
2013-11-14;19; 0,791 
2013-11-14;20; 0,803 
2013-11-14;21; 0,813 
2013-11-14;22; 0,833 
2013-11-14;23; 0,876 
2013-11-14;24; 0,938 
2013-11-15;1; 1,000 
2013-11-15;2; 1,050 
2013-11-15;3; 1,082 
2013-11-15;4; 1,114 
2013-11-15;5; 0,682 
2013-11-15;6; 1,187 
2013-11-15;7; 1,096 
2013-11-15;8; 1,050 
2013-11-15;9; 1,042 
2013-11-15;10; 0,996 
2013-11-15;11; 0,918 
2013-11-15;12; 1,091 
2013-11-15;13; 1,716 
2013-11-15;14; 2,723 
2013-11-15;15; 4,246 
2013-11-15;16; 4,900 
